question,received_answer,expected_answer,tema,flag_original,flag_synthetic,flag_typo_injected,flag_informal,latency,type,score,tool
Quais são as vacinas sugeridas para a população adulta?,"Segundo o Ministério da Saúde, as vacinas recomendadas para adultos (de vinte e cinco a cinquenta e nove anos, onze meses e vinte e nove dias) em 2026 são:

dT (difteria e tétano): três doses básicas se ainda não tomou; após o esquema completo, reforço a cada dez anos. Em caso de ferimento ou risco, o reforço pode ser antecipado para cinco anos.
Hepatite B: três doses, conforme o histórico vacinal.
Febre amarela: uma dose, conforme o histórico vacinal. Indicada principalmente para quem reside ou vai viajar para áreas com risco.
Tríplice viral (SCR – sarampo, caxumba, rubéola): até vinte e nove anos, duas doses; entre trinta e cinquenta e nove anos, uma dose. Trabalhadores de saúde devem tomar duas doses.
Influenza (gripe): dose anual.
COVID-19: dose semestral, conforme orientações nacionais.

Além dessas, há vacinas específicas para grupos como indígenas e trabalhadores de saúde, como a pneumocócica vinte e três-valente e varicela, conforme histórico vacinal.

Se você faz parte de algum grupo com condições clínicas especiais, gestantes ou grupos ocupacionais específicos, pode haver recomendações adicionais.

Deseja saber detalhes sobre alguma dessas vacinas ou sobre o calendário vacinal para outro grupo?","As vacinas são essenciais e seguras, protegem adultos contra doenças graves, contribuindo para uma vida mais saudável. É fundamental manter atualizadada a situação vacinal para maximizar benefícios e resultados. As doses já recebidas devem ser consideradas. As vacinas recomendadas para adultos (25 a 59 anos) são: hepatite B, dT, febre amarela, tríplice viral (SCR) e varicela. A mulher, antes de engravidar, deve atualizar o Cartão de Vacinas.  Assim, seus anticorpos serão transferidos para seu bebê através da placenta e, mais tarde, pela amamentanção. Os cuidados dos primeiros 1000 dias de vida do bebê são essenciais para seu pleno desenvolvimento e crescimento. Saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,19.75,factual_correctness(mode=f1),0.0,ragas
Quais são as vacinas sugeridas para indivíduos idosos?,"Segundo o Ministério da Saúde, o Programa Nacional de Imunizações recomenda que pessoas idosas mantenham as seguintes vacinas atualizadas, conforme o calendário vigente:

Hepatite B: esquema de três doses para quem não completou anteriormente, de acordo com o histórico vacinal.
dT (difteria e tétano): três doses conforme histórico vacinal, com reforço a cada dez anos. Em situações de risco, o reforço pode ser antecipado para cinco anos.
Pneumocócica 23-valente: indicada em duas doses para idosos acamados ou institucionalizados sem histórico de vacinação pneumocócica; também para povos indígenas sem esquema com vacina conjugada.
Influenza trivalente: uma dose anual para todos os idosos, com a vacina da temporada.
COVID-19: dose semestral para prevenção de formas graves e óbitos.
Febre Amarela: indicada para não vacinados residentes ou que vão se deslocar para áreas de risco, mediante avaliação individual de risco.
Tríplice Viral (sarampo, caxumba, rubéola): duas doses para idosos não vacinados ou sem histórico adequado, restrita a trabalhadores de saúde e conforme avaliação.
Varicela monovalente: duas doses para idosos suscetíveis (sem histórico de varicela), apenas para trabalhadores de saúde ou povos indígenas e mediante avaliação de risco clínico.

Essas recomendações podem variar conforme o histórico vacinal e condições clínicas individuais. Para mais detalhes, consulte o Calendário Técnico Nacional de Vacinação do Idoso do Ministério da Saúde.

Se quiser saber mais sobre cada vacina, reações ou sobre o Programa Farmácia Popular, posso ajudar! Deseja aprofundar em algum desses tópicos?","Em todas as idades as vacinas são essenciais para prevenir doenças graves. Manter as vacinas em dia é cuidar da saúde e da qualidade de vida e bem estar. As vacinas recomendadas para a idade de 60 anos e mais são: hepatite B, dT, pneumo 20-V, influenza e covid-19. Em caso de trabalhadores de saúde, também as vacinas tríplice viral (SCR) e varicela, mediante avaliação da situação de saúde e risco-benefício. Se profissional de saúde, recomenda-se a dTpa. Caso seja residente ou fará viagem para área de risco  epidemiológicos para a febre amerela, considera-se também a vacinação contra esta doença, mas somente na impossibilidade de adiamento e mediante avaliação sobre a situação de saúde e as contraindicações. Em caso de viagem, a vacina deve ser administrada no prazo mínimo de 10 dias antes do deslocamento. Saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,19.15,factual_correctness(mode=f1),0.36,ragas
Quais são as vacinas sugeridas para o público infantil?,"Segundo o calendário do Ministério da Saúde, atualizado em março de 2026, as vacinas recomendadas para o público infantil (crianças de zero a nove anos, onze meses e vinte e nove dias) são:

Ao nascer:

BCG (protege contra formas graves de tuberculose)
Hepatite B

Aos dois meses:

Pentavalente (DTP + Hib + Hepatite B)
VIP (poliomielite inativada)
Pneumocócica dez-valente
Rotavírus humano

Aos três meses:

Meningocócica C

Aos quatro meses:

Segunda dose de pentavalente, VIP, pneumocócica dez-valente e rotavírus

Aos cinco meses:

Segunda dose da meningocócica C

Aos seis meses:

Terceira dose da pentavalente e VIP
Primeira dose anual da influenza (para crianças de seis meses a menos de seis anos)
Primeira dose da vacina COVID-19 (esquema pode variar)

Entre seis e oito meses:

Febre amarela (em áreas de risco ou para viajantes)

Aos sete meses:

Segunda dose da COVID-19 (conforme esquema adotado)

Aos nove meses:

Terceira dose da COVID-19 (se aplicável)
Primeira dose da febre amarela

Aos doze meses:

Reforço da pneumocócica dez-valente
Meningocócica ACWY
Primeira dose da tríplice viral (sarampo, caxumba e rubéola)

Aos quinze meses:

Reforço de DTP e VIP (pólio)
Segunda dose da tríplice viral
Primeira dose da varicela
Hepatite A

Aos quatro anos:

Segundo reforço de DTP
Febre amarela (uma dose)
Segunda dose da varicela

Aos cinco anos:

Pneumocócica vinte e três-valente (para povos indígenas sem esquema anterior)

Essas vacinas são oferecidas gratuitamente pelo SUS nas Unidades Básicas de Saúde (UBS).

Se quiser saber detalhes sobre cada vacina, reações ou o calendário para outras faixas etárias, posso ajudar!","Ao nascer, a criança recebe da equipe de saúde o seu Cartão de Vacinas e começa a sua própria história vacinal. As vacinas recomendadas para a criança são: hepatite B, BCG, pentavalente (DTP+Hib+HB), VIP, pneumocócica 20-V, rotavírus humano, men C, men ACWY, influenza, covid-19, febre amarela, tríplice viral (SCR), DTP, varicela, hepatite A, dT, HPV4.  Vacinar é a melhor forma de proteger a criança contra doenças graves. Nos primeiros 1000 dias de vida, desde ainda no útero materno, a vacinação é essencial para o crescimento e desenvolvimento saudável do seu (sua) filho (a).Saiba mais no link Calendário Nacional de Vacinação - Vacinas Criança<https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,19.48,factual_correctness(mode=f1),0.1,ragas
Quais são as vacnas sugeridas pmara indivíduos idosos?,"Segundo o Ministério da Saúde, o Programa Nacional de Imunizações recomenda as seguintes vacinas para pessoas idosas (a partir de sessenta anos):

Hepatite B: três doses, conforme histórico vacinal, para prevenir hepatite B e D.
dT (difteria e tétano): três doses se não tiver o esquema completo; reforço a cada dez anos, ou a cada cinco anos em situações de risco.
Febre amarela: uma dose em casos excepcionais, conforme histórico vacinal, para quem vive ou vai viajar para áreas de risco (atenção às contraindicações).
Tríplice viral (sarampo, caxumba e rubéola): indicada para trabalhadores da saúde ou em situação de risco, com duas doses conforme histórico vacinal.
Pneumocócica 23-valente: duas doses para idosos acamados ou institucionalizados sem esquema vacinal completo, e povos indígenas sem histórico vacinal com pneumocócica conjugada. Intervalo de cinco anos entre as doses.
Varicela (monovalente): duas doses para povos indígenas e trabalhadores da saúde que não tiveram a doença, conforme histórico vacinal; avaliar situação clínica e contraindicações.
Influenza (gripe) trivalente: uma dose anual, para a temporada vigente da gripe.
COVID-19: dose semestral para prevenir formas graves da doença e óbitos.

Se precisar de detalhes sobre cada vacina, contraindicações ou como acessar as Unidades Básicas de Saúde (UBS) para vacinação, posso ajudar! Gostaria de saber mais sobre alguma dessas vacinas ou sobre o calendário vacinal para idosos?","Em todas as idades as vacinas são essenciais para prevenir doenças graves. Manter as vacinas em dia é cuidar da saúde e da qualidade de vida e bem estar. As vacinas recomendadas para a idade de 60 anos e mais são: hepatite B, dT, pneumo 20-V, influenza e covid-19. Em caso de trabalhadores de saúde, também as vacinas tríplice viral (SCR) e varicela, mediante avaliação da situação de saúde e risco-benefício. Se profissional de saúde, recomenda-se a dTpa. Caso seja residente ou fará viagem para área de risco  epidemiológicos para a febre amerela, considera-se também a vacinação contra esta doença, mas somente na impossibilidade de adiamento e mediante avaliação sobre a situação de saúde e as contraindicações. Em caso de viagem, a vacina deve ser administrada no prazo mínimo de 10 dias antes do deslocamento. Saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,1,0,18.76,factual_correctness(mode=f1),0.35,ragas
"Quais são o calendário e o plano de imunização recomendados para a vacina penta (que combina difteria, tétano, coqueluche, *Haemophilus influenzae* tipo b e hepatite B)?","Segundo o Ministério da Saúde, o calendário vacinal para a vacina penta (que protege contra difteria, tétano, coqueluche, Haemophilus influenzae tipo b e hepatite B) é o seguinte:

Indicação: para crianças a partir de dois meses até seis anos, onze meses e vinte e nove dias.
Esquema básico: três doses, aplicadas aos dois, quatro e seis meses de idade, com intervalo de sessenta dias entre cada dose.
Reforços: dois reforços com a vacina DTP (tríplice bacteriana infantil), sendo o primeiro aos quinze meses e o segundo aos quatro anos de idade.
Crianças com sete anos ou mais não recebem a vacina penta; nesses casos, utiliza-se a vacina DTP para completar esquemas ou fazer reforços.

Se precisar de mais detalhes sobre o Programa Nacional de Imunizações, outras vacinas do calendário vacinal ou informações sobre o Programa Farmácia Popular, posso ajudar! Deseja saber mais sobre algum desses temas?","A agenda oportuna é o tempo ideal para se receber determinada vacina. Para a vacina penta  é composto por três doses, aplicadas aos 2, 4 e 6 meses de idade, com intervalo de 60 dias entre as doses, mínimo de 30 dias em situações excepcionais. A terceira dose não deverá ser administrada antes dos 6 meses de idade. As doses de reforço são 2 doses, sendo o 1º reforço aos 15 meses e o 2º reforço aos 4 anos de idade, com uso da vacina DTP (tríplice bacteriana).  ",Vacina penta,0,1,0,0,16.41,factual_correctness(mode=f1),0.62,ragas
Quais são os beneficiários do Nirsevimabe pelo Sistema Único de Saúde?,"Os beneficiários do Nirsevimabe pelo Sistema Único de Saúde (SUS), conforme as normas do Ministério da Saúde, são:

Prematuros nascidos com menos de trinta e seis semanas e seis dias de gestação;
Crianças de até dois anos (vinte e quatro meses) que apresentem pelo menos uma das seguintes comorbidades: • Cardiopatia congênita; • Broncodisplasia pulmonar; • Imunocomprometimento; • Síndrome de Down; • Fibrose cística; • Doença neuromuscular; • Anomalias congênitas das vias aéreas.

Se quiser saber mais detalhes sobre o uso do Nirsevimabe, indicações ou outras vacinas e imunobiológicos disponíveis pelo Programa Nacional de Imunizações, posso ajudar! Tem mais alguma dúvida?","Têm direito a receber o Nirsevimabe, gratuitamente, pelo SUS: 1) Bebês prematuros — que nasceram antes de 36 semanas e 6 dias de gravidez. 2) Bebês de até 2 anos que tenham alguma dessas condições de saúde: Problema no coração (cardiopatia); Doença no pulmão (broncodisplasia); Sistema de defesa fraco (imunocomprometido); Síndrome de Down; Fibrose cística; Doença nos músculos (neuromuscular); Problemas nas vias respiratórias desde o nascimento. Saiba mais no link <https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/guias-e-manuais/2026/guia-de-estrategia-contra-virus-sincicial-para-criancas-prematuras.pdf>",VSR - Nirsevimabe (Bebês),0,1,0,0,15.43,factual_correctness(mode=f1),0.96,ragas
Quais são os documentos exigidos na farmácia p a retirada do meu remédio?,"Para retirar medicamentos pelo Programa Farmácia Popular, você precisa apresentar:

Documento oficial com foto e CPF, ou um documento de identidade que contenha o número do CPF;
Receita médica válida (pode ser emitida tanto pelo SUS quanto por médicos da rede particular).

Esses documentos e a receita podem ser apresentados em formato físico ou eletrônico, desde que estejam de acordo com as exigências legais.

Se precisar de mais informações sobre outros benefícios do Programa Farmácia Popular ou sobre vacinação, posso ajudar! Tem mais alguma dúvida?","Para retirar medicamentos pelo Farmácia Popular, apresente um documento oficial com foto e CPF, ou documento de identidade que contenha o número do CPF, além da receita médica válida. São aceitas receitas do SUS e da rede particular. Documentos e prescrições podem ser apresentados em formato físico ou eletrônico, desde que atendam às exigências legais.",Elegibilidade e Requisitos de Acesso,0,1,0,0,16.04,factual_correctness(mode=f1),1.0,ragas
Quais são os documentos exigidos na farmácia para a retirada do meu remédio?,"Para retirar medicamentos pelo Programa Farmácia Popular, você precisa apresentar:

Documento oficial com foto e CPF, ou um documento de identidade que contenha o número do CPF;
Receita médica válida (pode ser emitida tanto pelo SUS quanto por médicos da rede particular).

Esses documentos e prescrições podem ser apresentados em formato físico ou eletrônico, desde que estejam de acordo com as exigências legais do Ministério da Saúde.

Se precisar de mais informações sobre outros benefícios do Programa Farmácia Popular ou sobre vacinas, posso ajudar! Tem mais alguma dúvida?","Para retirar medicamentos pelo Farmácia Popular, apresente um documento oficial com foto e CPF, ou documento de identidade que contenha o número do CPF, além da receita médica válida. São aceitas receitas do SUS e da rede particular. Documentos e prescrições podem ser apresentados em formato físico ou eletrônico, desde que atendam às exigências legais.",Elegibilidade e Requisitos de Acesso,0,1,0,0,16.12,factual_correctness(mode=f1),0.93,ragas
Quais são os documentos exigikdos na farmácia para a retirada do meu remdéio?,"Para retirar seu medicamento pelo Programa Farmácia Popular, você precisa apresentar:

Documento oficial com foto e CPF, ou um documento de identidade que contenha o número do CPF;
Receita médica válida (pode ser do SUS ou da rede particular).

Esses documentos e a receita podem ser apresentados em formato físico ou eletrônico, desde que estejam de acordo com as exigências legais.

Se precisar de mais informações sobre outros benefícios do Programa Farmácia Popular ou sobre vacinas, posso ajudar! Tem mais alguma dúvida?","Para retirar medicamentos pelo Farmácia Popular, apresente um documento oficial com foto e CPF, ou documento de identidade que contenha o número do CPF, além da receita médica válida. São aceitas receitas do SUS e da rede particular. Documentos e prescrições podem ser apresentados em formato físico ou eletrônico, desde que atendam às exigências legais.",Elegibilidade e Requisitos de Acesso,0,1,1,0,14.72,factual_correctness(mode=f1),0.92,ragas
Quais são os documentos médicos exigidos para obter as fraldas?,"Para obter fraldas pelo Programa Farmácia Popular, é necessário apresentar um dos seguintes documentos médicos:

Prescrição médica, laudo ou atestado médico que indique a necessidade do uso de fraldas.
Se a pessoa beneficiária for menor de idade e pessoa com deficiência, o documento médico deve conter o Código Internacional de Doenças (CID) relacionado à deficiência.

Se precisar de mais informações sobre os benefícios do Programa Farmácia Popular ou sobre vacinas e o Programa Nacional de Imunizações, posso ajudar! Deseja saber mais algum detalhe?","É necessário apresentar uma prescrição, laudo ou atestado médico que indique a necessidade do uso de fraldas e quando menor (não idoso) deficiente conter nesse documento o CID (Código Internacional de Doenças) de sua deficiência",Fraldas Geriátricas,0,1,0,0,16.94,factual_correctness(mode=f1),0.8,ragas
Quais são os endereços e os períodos de funcionamento dos postos de vacinas?,"Você pode verificar a Unidade Básica de Saúde (UBS) mais próxima de sua residência no site: https://meususdigital.saude.gov.br/publico/rede-saude.

Lá você encontra os endereços e os períodos de funcionamento das Unidades Básicas de Saúde (UBS) para vacinação.

Se precisar de mais informações sobre vacinas, calendário vacinal ou sobre o Programa Farmácia Popular, estou à disposição para ajudar!","Em geral, as salas de vacinação das unidades básicas de saúde do SUS funcionam de segunda a sexta-feira, em horário comercial (aproximadamente das 8h às 17h), podendo haver variações conforme o município e a unidade de saúde. Para consultar os locais e horários atualizados, recomenda-se procurar a Secretaria Municipal de Saúde da sua cidade ou a unidade de saúde mais próxima. Em períodos de campanha, podem ser disponibilizados horários ampliados e pontos extras de vacinação.",Informações Gerais,0,1,0,0,9.24,factual_correctness(mode=f1),0.29,ragas
Quais são os estabelecimentos farmacêuticos que oferecem atendimento pelo Programa Farmácia Popular?,"Os estabelecimentos farmacêuticos que oferecem atendimento pelo Programa Farmácia Popular são identificados com a logomarca oficial do programa.

Você pode consultar a lista completa e atualizada de farmácias participantes no painel oficial do Ministério da Saúde, onde é possível pesquisar por região, estado, município e bairro. O painel é atualizado diariamente e pode ser acessado neste link: https://infoms.saude.gov.br/extensions/SEIDIGI_DEMAS_PFPB_ENDERECOS/index.html

Se precisar de mais informações sobre os benefícios do Programa Farmácia Popular ou quiser saber sobre vacinas e o calendário vacinal, posso ajudar! Deseja saber mais algum detalhe?","Você pode procurar estabelecimentos identificados com a logomarca do Programa Farmácia Popular ou consultar o painel oficial de endereços do Ministério da Saúde. No painel, é possível pesquisar por região, estado (UF), município e bairro, e a lista de farmácias ativas é atualizada diariamente. https://infoms.saude.gov.br/extensions/SEIDIGI_DEMAS_PFPB_ENDERECOS/index.html


Localize por regiões (municípios)
",Elegibilidade e Requisitos de Acesso,0,1,0,0,17.33,factual_correctness(mode=f1),1.0,ragas
Quais são os eventos adversos mais comuns após a aplicação da vacina influenza?,"Os eventos adversos mais comuns após a aplicação da vacina influenza são:

Dor ou vermelhidão no local da injeção
Febre leve
Cansaço

Esses sintomas costumam durar de um a dois dias e desaparecem espontaneamente. Eles são considerados normais e indicam que o organismo está respondendo à vacina.

Se quiser saber mais sobre reações, orientações após a vacinação ou detalhes do Programa Nacional de Imunizações do Ministério da Saúde, posso ajudar! Tem mais alguma dúvida?","É normal sentir dor ou vermelhidão no local da injeção, febre leve e cansaço por 1 a 2 dias. Esses sintomas são sinais de que o organismo está respondendo à vacina e passam sozinhos.",Vacina influenza,1,0,0,0,15.39,factual_correctness(mode=f1),1.0,ragas
Quais são os fármacos contemplados pelo Farmácia Popular?,"Não encontrei uma resposta para essa pergunta. No entanto, se tiver alguma dúvida sobre vacinas e suas reações, calendário vacinal ou sobre o Programa Farmácia Popular, conte comigo!","A lista oficial de medicamentos e insumos do Programa deve ser consultada no elenco publicado pelo Ministério da Saúde, que apresenta os itens por indicação e por princípio ativo. Consulte por principio ativo no link:https://www.gov.br/saude/pt-br/composicao/sectics/farmacia-popular/arquivos/elenco-de-medicamentos-e-insumos.pdf",Elenco de Medicamentos e Patologias,0,1,0,0,13.79,factual_correctness(mode=f1),0.18,ragas
Quais são os grupos elegíveis para receber a vacina contra o vírus sincicial respiratório (VSR)?,"Os grupos elegíveis para receber a proteção contra o vírus sincicial respiratório (VSR) pelo Sistema Único de Saúde (SUS), conforme orientações do Ministério da Saúde, são:

Gestantes entre vinte e oito e trinta e seis semanas de gestação, que devem receber a vacina Abrysvo (dose única) nas Unidades Básicas de Saúde (UBS).
Prematuros nascidos com menos de trinta e seis semanas e seis dias de gestação, que recebem o anticorpo monoclonal Nirsevimabe (dose única) em maternidades ou na Rede de Internação Especializada.
Crianças de até vinte e quatro meses com comorbidades específicas, como cardiopatia congênita, broncodisplasia, imunocomprometimento, síndrome de Down, fibrose cística, doença neuromuscular e anomalias congênitas das vias aéreas, também recebem o Nirsevimabe.

Se quiser saber mais detalhes sobre cada grupo ou sobre o processo de vacinação, posso te ajudar! Tem interesse em saber sobre o calendário vacinal ou outras vacinas do Programa Nacional de Imunizações?","Está vacina é indicada para gestantes com idade gestacional a partir de 28 semanas no SUS, conforme o informe técnico da estratégia de vacinação. Não há restrição de faixa etária da gestante. A aplicação é realizada em dose única nas Unidades Básicas de Saúde (UBS). ",Vacina VSR Gestante,0,1,0,0,17.26,factual_correctness(mode=f1),0.2,ragas
Quais são os lugares onde é possível ser imunizado contra o VSR?,"A imunização contra o vírus sincicial respiratório (VSR) está disponível gratuitamente no Sistema Único de Saúde (SUS), nas Unidades Básicas de Saúde (UBS) de todo o país, para o público recomendado pelo Ministério da Saúde.

Se precisar de informações sobre o calendário vacinal, reações às vacinas ou sobre o Programa Farmácia Popular, posso ajudar! Deseja saber mais algum detalhe?","Você pode tomar a vacina no posto de saúde mais perto da sua casa. A vacina está disponível o ano todo. Para encontrar o posto mais perto de você, acesse <https://meususdigital.saude.gov.br/estabelecimento-lista>.",Vacina VSR Gestante,0,1,0,0,14.72,factual_correctness(mode=f1),0.0,ragas
Quais são os meios para obter acesso à versão digital da Carteira de Vacinação?,"Você pode acessar a versão digital da Carteira de Vacinação utilizando o aplicativo ou o site oficial do Ministério da Saúde chamado Meu SUS Digital.

Para isso, é necessário:

Utilizar seu CPF
Ter uma conta gov.br

Se precisar de mais orientações, procure a equipe da sala de vacina em uma Unidade Básica de Saúde (UBS) do SUS mais próxima.

Se quiser saber mais sobre vacinas, calendário vacinal ou sobre o Programa Farmácia Popular, posso ajudar! Tem mais alguma dúvida?","A Carteira de Vacinação na versão digital pode ser acessada pelo Meu SUS Digital, que é o aplicativo e site oficial do Ministério da Saúde.
Para acessar, é necessário entrar com CPF e conta gov.br (conta digital do governo).
Para mais informações, procure a equipe da sala de vacina de uma unidade de saúde do SUS mais próxima.  ",Informações Gerais,0,1,0,0,14.18,factual_correctness(mode=f1),0.75,ragas
Quais são os meios pelos quais a gripe se espalha?,"A gripe se espalha principalmente das seguintes formas:

Pelo ar, através de gotículas de saliva ou secreção que saem quando uma pessoa infectada tosse, espirra ou fala;
Pelo contato com superfícies contaminadas, como maçanetas ou celulares, seguido de levar a mão à boca, nariz ou olhos.

Por isso, é fundamental lavar as mãos com frequência e evitar contato próximo com pessoas gripadas.

Se quiser saber mais sobre prevenção, sintomas ou vacinas contra a gripe oferecidas pelo Programa Nacional de Imunizações do Ministério da Saúde, posso te ajudar! Deseja mais informações?"," A gripe se espalha pelo ar através de gotículas de saliva ou secreção que saem quando uma pessoa infectada tosse, espirra ou fala. Também é possível pegar gripe tocando em superfícies contaminadas (como maçanetas ou celulares) e depois levando a mão à boca, nariz ou olhos. Por isso, é importante lavar as mãos com frequência e evitar contato próximo com quem está gripado.",Vacina influenza,0,1,0,0,15.49,factual_correctness(mode=f1),1.0,ragas
Quais são os motivos para a priorização de pessoas com 60 anos ou mais na imunização contra a gripe?,"A priorização de pessoas com sessenta anos ou mais na imunização contra a gripe pelo Ministério da Saúde ocorre por alguns motivos principais:

Pessoas nessa faixa etária têm maior vulnerabilidade a complicações graves, internações e óbitos decorrentes da influenza.
O envelhecimento reduz a eficácia do sistema imunológico, tornando a resposta às infecções menos eficiente.
A vacinação anual ajuda a prevenir casos de pneumonia viral ou bacteriana, que são mais frequentes e perigosos para idosos.
Priorizar esse grupo reduz hospitalizações e a sobrecarga do sistema de saúde durante os períodos de maior circulação do vírus.

Se quiser saber mais sobre outros grupos prioritários ou detalhes sobre a campanha de vacinação, posso ajudar! Deseja mais informações?","Pessoas com 60 anos ou mais têm sistema imunológico menos eficiente e maior risco de complicações graves da gripe, como pneumonia e hospitalização. A vacina reduz significativamente esse risco nessa faixa etária.",Vacina influenza,0,1,0,0,23.07,factual_correctness(mode=f1),0.63,ragas
Quais são os motivos para a variação na formulação da vacina contra a gripe entre os hemisférios Norte e Sul?,"A variação na formulação da vacina contra a gripe entre os hemisférios Norte e Sul ocorre porque os vírus da gripe circulam de formas diferentes em cada hemisfério, devido às diferenças climáticas e sazonais.

A Organização Mundial da Saúde (OMS) realiza duas reuniões anuais para definir a composição da vacina:

Uma reunião em fevereiro, para recomendar a fórmula do hemisfério Norte.
Outra em setembro, para recomendar a fórmula do hemisfério Sul.

No Brasil, por exemplo, segue-se a recomendação do hemisfério Sul, exceto na região Norte, onde pode ser usada a recomendação do hemisfério Norte, considerando as características locais.

Se quiser saber mais sobre como funciona a escolha das cepas ou sobre o calendário vacinal da gripe, posso detalhar para você. Gostaria de saber mais algum ponto específico?","O Brasil adota a composição vacinal indicada para o hemisfério sul. A OMS realiza duas reuniões anuais de atualização para atualização da composição da vacina — fevereiro (hemisfério norte) e setembro (hemisfério sul). O Brasil adota a recomendação para o hemisfério sul para as regiões CO, NE, S e SE e do Hemisfério Norte para a região Norte.",Vacina influenza,0,1,0,0,16.0,factual_correctness(mode=f1),0.71,ragas
Quais são os motivos para administrar vacinas às gestantes?,"A administração de vacinas às gestantes é fundamental por alguns motivos principais:

Protege a gestante contra doenças que podem ser graves durante a gravidez.
Permite que a mãe produza anticorpos que são transferidos ao bebê pela placenta, protegendo o recém-nascido nos primeiros meses de vida, quando ele ainda é muito vulnerável.
Ajuda a prevenir complicações que poderiam afetar tanto a saúde da mãe quanto o desenvolvimento do bebê.

Se quiser saber quais vacinas são recomendadas para gestantes pelo Ministério da Saúde ou detalhes sobre o calendário vacinal, posso te ajudar! Gostaria de saber mais sobre algum desses pontos?","A mulher, antes de engravidar, deve atualizar o Cartão de Vacinas, já que algumas vacinas não podem ser recebidas durante a gestação. Ao confirmar a gravidez, agendar as vacinas da gestação, recebendo todas as vacinas em dia. Assim, seus anticorpos serão transferidos para seu bebê através da placenta e, mais tarde, pela amamentanção. Durante este período, nos primeiros 1000 dias de vida da criança, desde a concepção até os 2 anos de vida, o sistema de defesas  do bebê está em desenvolvimento e a vacinação é importante estratégia de prevenção contra doenças graves, essencial para o crescimento e desenvolvimento saudável do seu (sua) filho (a). saiba mais no link Calendário Nacional de Vacinação - Vacinas Gestante <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,17.09,factual_correctness(mode=f1),0.4,ragas
Quais são os métodbos disponíveis para o cidadão checar se tomou a vacina da influenza em períodof anteriores?,"Você pode checar se tomou a vacina da influenza em anos anteriores das seguintes formas:

Acessando o aplicativo ou site Meu SUS Digital, utilizando seu login Gov.br, onde é possível consultar o histórico de vacinas registradas pelo Ministério da Saúde.
Conferindo sua caderneta de vacinação em papel, caso possua o documento atualizado.

Se precisar de mais informações, acesse: https://meususdigital.saude.gov.br/login

Se quiser saber mais sobre vacinas, calendário vacinal ou sobre o Programa Farmácia Popular, posso ajudar! Tem mais alguma dúvida?","Acesse o aplicativo ou site Meu SUS Digital com seu login Gov.br para verificar seu histórico de vacinas. Se não encontrar o registro, consulte sua caderneta de vacinação em papel. Saiba mais no link <https://meususdigital.saude.gov.br/login>.",Vacina influenza,0,1,1,0,18.17,factual_correctness(mode=f1),0.57,ragas
Quais são os métodos disponíveis para o cidadão checar se tomou a vacina da influenza em períodos anteriores?,"Para checar se você tomou a vacina da influenza em anos anteriores, você pode utilizar os seguintes métodos:

Acessar o aplicativo ou site ""Meu SUS Digital"" com seu login Gov.br, onde é possível consultar o histórico de vacinação registrado pelo Ministério da Saúde.
Conferir sua caderneta física de vacinação, caso tenha sido atualizada nas Unidades Básicas de Saúde (UBS).

Se precisar de mais detalhes sobre vacinas, calendário vacinal ou sobre o Programa Farmácia Popular, posso ajudar! Deseja saber mais sobre algum desses assuntos?","Acesse o aplicativo ou site Meu SUS Digital com seu login Gov.br para verificar seu histórico de vacinas. Se não encontrar o registro, consulte sua caderneta de vacinação em papel. Saiba mais no link <https://meususdigital.saude.gov.br/login>.",Vacina influenza,0,1,0,0,13.83,factual_correctness(mode=f1),0.62,ragas
Quais são os métodos para confirmar se uma mensagem eletrônica do Farmácia Popular é legítima?,"Para confirmar se uma mensagem eletrônica do Programa Farmácia Popular é legítima, siga estes métodos:

Verifique se o e-mail foi enviado por um endereço oficial do Ministério da Saúde, que sempre utiliza o domínio “@saude.gov.br”.
O Ministério da Saúde não faz contatos telefônicos para tratar de comunicações oficiais do Programa Farmácia Popular.
Em caso de dúvida, confirme a autenticidade da mensagem pelos canais oficiais, como a Ouvidoria SUS, pelo telefone cento e trinta e seis.

Se precisar de mais informações sobre o Programa Farmácia Popular ou sobre vacinação, posso ajudar! Deseja saber mais algum detalhe?","As comunicações oficiais do Programa Farmácia Popular ocorrem por e-mails do Ministério da Saúde com domínio “@saude.gov.br”. Além disso, o Ministério informa que não realiza contato com estabelecimentos credenciados por telefone para tratar de comunicações oficiais do programa. Em caso de dúvida, confirme pelos canais oficiais, como a Ouvidoria SUS 136. ","Denúncias, Reclamações e Segurança",0,1,0,0,15.71,factual_correctness(mode=f1),0.92,ragas
